Activity Date,Activity Name,distance_miles,duration_min,pace_min_per_mile,avg_hr,max_hr,csv_distance_miles,csv_duration_min,csv_pace,csv_avg_hr,csv_max_hr,csv_elevation_gain,csv_calories,fit_distance_miles,fit_duration_min,fit_pace,fit_avg_hr,fit_max_hr,fit_min_hr,fit_zone1_pct,fit_zone2_pct,fit_zone3_pct,fit_zone4_pct,fit_zone5_pct,fit_elevation_gain_m,fit_elevation_loss_m,fit_avg_cadence,fit_pace_variability,is_long_run,is_tempo,is_speed_work,is_easy,is_marathon,is_bonked
"May 6, 2026, 10:07:21 PM",Evening Run,6.27,58.75,9.38,147.0,157,6.27,57.7,9.2,147.0,157.0,59.0,588.0,6.27,58.75,9.38,147.0,157,91,1.1,2.7,75.9,20.3,0.0,0,0,182.2,,False,False,False,True,False,False
"May 5, 2026, 10:25:04 PM",Evening Run,6.24,65.0,10.42,145.3,172,6.24,60.05,9.62,145.0,172.0,62.0,603.0,6.24,65.0,10.42,145.3,172,68,1.7,7.1,72.3,18.4,0.5,0,0,179.6,,False,False,False,True,False,False
"May 3, 2026, 4:03:48 PM",Lunch Run,5.2,51.58,9.92,148.8,162,5.2,51.58,9.92,149.0,162.0,52.0,525.0,5.2,51.58,9.92,148.8,162,77,0.7,0.7,66.1,32.4,0.0,0,0,179.3,,False,False,False,True,False,False
"May 2, 2026, 4:27:36 PM",Lunch Run,5.13,47.58,9.28,150.7,187,5.13,47.58,9.27,151.0,187.0,43.0,500.0,5.13,47.58,9.28,150.7,187,72,0.7,1.8,72.1,14.3,11.0,0,0,185.5,,False,False,False,True,False,False
"May 1, 2026, 5:19:46 PM",Afternoon Run,3.53,39.93,11.32,148.0,171,3.53,33.72,9.55,140.0,171.0,0.0,353.0,3.53,39.93,11.32,148.0,171,84,2.2,5.9,51.1,40.7,0.0,0,0,172.9,,False,False,False,True,False,False
"Apr 30, 2026, 9:29:35 PM",Afternoon Run,3.52,35.62,10.11,147.3,157,3.52,35.62,10.12,147.0,157.0,33.0,366.0,3.52,35.62,10.11,147.3,157,84,0.9,1.8,75.9,21.5,0.0,0,0,179.5,,False,False,False,True,False,False
"Apr 29, 2026, 10:10:00 PM",Evening Run,0.57,5.65,9.89,136.1,143,0.57,5.65,9.91,136.0,143.0,0.0,53.0,0.57,5.65,9.89,136.1,143,103,2.4,11.8,85.9,0.0,0.0,0,0,180.6,,False,False,False,True,False,False
"Apr 29, 2026, 9:31:48 PM",Afternoon Run,3.54,34.08,9.64,142.5,152,3.54,33.98,9.6,143.0,152.0,30.0,347.0,3.54,34.08,9.64,142.5,152,84,1.4,1.3,96.7,0.7,0.0,0,0,186.2,,False,False,False,True,False,False
"Apr 25, 2026, 9:16:05 PM",Afternoon Run,4.1,37.42,9.12,149.4,175,4.1,36.83,8.98,149.0,175.0,10.0,405.0,4.1,37.42,9.12,149.4,175,93,0.8,2.1,56.2,38.0,2.8,0,0,184.9,,False,False,False,True,False,False
"Apr 19, 2026, 5:36:26 PM",Afternoon Run,4.73,49.97,10.56,146.1,165,4.73,46.47,9.82,146.0,165.0,67.0,495.0,4.73,49.97,10.56,146.1,165,91,1.3,14.1,39.0,45.6,0.0,0,0,173.4,,False,False,False,True,False,False
"Apr 12, 2026, 4:17:12 AM",Night Run,2.55,30.15,11.82,,,2.55,30.15,11.82,,,67.7,316.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Apr 11, 2026, 12:00:40 PM",Morning Run,60.34,970.97,16.09,139.0,171,60.34,970.45,16.08,141.0,171.0,3277.0,6760.0,60.34,970.97,16.09,139.0,171,74,5.4,24.7,51.1,18.8,0.0,0,0,148.0,,True,False,False,True,False,False
"Apr 6, 2026, 4:19:13 PM",Lunch Run,6.22,54.37,8.75,153.9,183,6.22,53.13,8.54,154.0,183.0,122.0,616.0,6.22,54.37,8.75,153.9,183,90,0.5,1.0,50.1,36.4,12.0,0,0,186.2,,False,False,False,False,False,False
"Apr 4, 2026, 6:27:40 PM",Afternoon Run,7.25,68.0,9.37,143.9,159,7.25,68.0,9.38,144.0,159.0,119.0,725.0,7.25,68.0,9.37,143.9,159,81,0.6,1.7,85.8,11.9,0.0,0,0,184.9,,False,False,False,True,False,False
"Apr 3, 2026, 2:53:44 PM",Morning Run,6.05,65.47,10.82,137.6,148,6.05,58.77,9.71,135.0,148.0,0.0,578.0,6.05,65.47,10.82,137.6,148,78,0.8,10.4,88.7,0.0,0.0,0,0,177.7,,False,False,False,True,False,False
"Apr 2, 2026, 4:18:28 PM",Lunch Run,6.02,59.08,9.81,148.8,164,6.02,57.15,9.49,148.0,164.0,0.0,634.0,6.02,59.08,9.81,148.8,164,96,0.7,4.0,50.6,44.7,0.0,0,0,180.1,,False,False,False,True,False,False
"Apr 1, 2026, 4:12:27 PM",Lunch Run,7.03,85.55,12.16,144.4,159,7.03,68.63,9.76,135.0,159.0,0.0,729.0,7.03,85.55,12.16,144.4,159,82,1.1,2.9,83.6,12.3,0.0,0,0,176.0,,False,False,False,True,False,False
"Mar 31, 2026, 3:42:30 PM",Lunch Run,7.03,69.17,9.83,156.1,178,7.03,66.53,9.46,155.0,178.0,0.0,774.0,7.03,69.17,9.83,156.1,178,75,0.8,6.3,20.8,61.3,10.7,0,0,177.8,,False,False,False,True,False,False
"Mar 30, 2026, 11:00:06 PM",Evening Run,3.52,34.27,9.75,149.1,168,3.52,34.27,9.74,149.0,168.0,0.0,386.0,3.52,34.27,9.75,149.1,168,82,0.9,1.9,54.7,42.5,0.0,0,0,179.9,,False,False,False,True,False,False
"Mar 21, 2026, 2:38:51 PM",Morning Run,6.03,51.02,8.45,151.1,164,6.03,51.02,8.46,151.0,164.0,0.0,573.0,6.03,51.02,8.45,151.1,164,98,0.9,1.4,48.6,49.1,0.0,0,0,182.2,,False,False,False,False,False,False
"Mar 18, 2026, 9:56:20 PM",Afternoon Run,8.02,79.78,9.94,148.9,168,8.02,74.98,9.35,147.0,168.0,0.0,809.0,8.02,79.78,9.94,148.9,168,82,1.6,9.2,43.1,46.1,0.0,0,0,179.0,,False,False,False,True,False,False
"Mar 17, 2026, 10:36:40 PM",Evening Run,4.08,40.75,10.0,137.4,166,4.08,38.78,9.5,136.0,166.0,0.0,394.0,4.08,40.75,10.0,137.4,166,92,2.2,31.9,48.6,17.2,0.0,0,0,181.9,,False,False,False,True,False,False
"Mar 17, 2026, 1:39:05 AM",Night Run,3.13,30.7,9.82,143.0,156,3.13,29.57,9.45,142.0,156.0,0.0,317.0,3.13,30.7,9.82,143.0,156,89,1.0,16.0,66.4,16.6,0.0,0,0,180.3,,False,False,False,True,False,False
"Mar 14, 2026, 8:09:51 PM",Afternoon Run,7.15,70.47,9.85,144.0,159,7.15,70.08,9.8,144.0,159.0,279.0,729.0,7.15,70.47,9.85,144.0,159,96,0.5,3.8,86.2,9.5,0.0,0,0,183.3,,False,False,False,True,False,False
"Mar 13, 2026, 9:39:52 PM",Afternoon Run,3.02,29.5,9.76,133.1,143,3.02,28.77,9.53,133.0,143.0,0.0,286.0,3.02,29.5,9.76,133.1,143,83,3.1,29.2,67.7,0.0,0.0,0,0,179.8,,False,False,False,True,False,False
"Mar 12, 2026, 12:15:40 AM",Evening Run,10.08,92.47,9.17,141.3,150,10.08,92.47,9.17,141.0,150.0,326.0,949.0,10.08,92.47,9.17,141.3,150,112,0.1,1.0,98.9,0.0,0.0,0,0,186.2,,False,False,False,True,False,False
"Mar 11, 2026, 7:41:38 PM",Afternoon Run,10.04,98.82,9.84,142.3,155,10.04,97.83,9.74,142.0,155.0,404.0,998.0,10.04,98.82,9.84,142.3,155,101,0.4,4.2,90.8,4.5,0.0,0,0,182.3,,False,False,False,True,False,False
"Mar 11, 2026, 12:28:25 AM",Evening Run,15.04,142.57,9.48,149.6,160,15.04,136.98,9.11,150.0,160.0,396.0,1458.0,15.04,142.57,9.48,149.6,160,100,0.2,1.2,62.4,36.2,0.0,0,0,185.2,,True,False,False,True,False,False
"Mar 10, 2026, 9:34:43 PM",Afternoon Run,10.03,97.07,9.68,155.0,168,10.03,95.45,9.52,155.0,168.0,394.0,1045.0,10.03,97.07,9.68,155.0,168,100,0.5,0.8,15.5,83.2,0.0,0,0,183.2,,False,False,False,True,False,False
"Mar 8, 2026, 9:28:34 PM",Afternoon Run,6.28,62.07,9.89,147.2,158,6.28,59.58,9.49,147.0,158.0,167.0,643.0,6.28,62.07,9.89,147.2,158,86,0.6,4.0,67.7,27.7,0.0,0,0,183.4,,False,False,False,True,False,False
"Mar 8, 2026, 2:46:15 AM",Night Run,10.1,91.88,9.09,144.4,152,10.1,90.73,8.98,144.0,152.0,296.0,990.0,10.1,91.88,9.09,144.4,152,107,0.3,0.9,98.7,0.1,0.0,0,0,184.7,,False,False,False,True,False,False
"Mar 7, 2026, 5:22:43 PM",Lunch Run,10.04,98.53,9.81,147.1,166,10.04,97.38,9.7,147.0,166.0,284.0,1008.0,10.04,98.53,9.81,147.1,166,96,1.7,7.0,52.9,38.5,0.0,0,0,179.1,,False,False,False,True,False,False
"Mar 6, 2026, 7:20:41 PM",Afternoon Run,10.15,100.38,9.89,153.2,166,10.15,98.3,9.68,153.0,166.0,400.0,1055.0,10.15,100.38,9.89,153.2,166,105,0.4,0.8,33.9,64.9,0.0,0,0,183.7,,False,False,False,True,False,False
"Mar 4, 2026, 8:06:21 PM",Afternoon Run,10.16,112.83,11.11,145.5,164,10.16,99.52,9.8,146.0,164.0,390.0,1041.0,10.16,112.83,11.11,145.5,164,92,0.7,6.4,68.9,24.0,0.0,0,0,181.1,,False,False,False,True,False,False
"Mar 3, 2026, 9:59:16 PM",Afternoon Run,7.1,65.18,9.18,140.7,153,7.1,65.18,9.18,141.0,153.0,130.0,671.0,7.1,65.18,9.18,140.7,153,77,0.9,3.7,93.6,1.8,0.0,0,0,188.9,,False,False,False,True,False,False
"Feb 28, 2026, 8:40:10 PM",Afternoon Run,7.13,65.63,9.21,135.9,149,7.13,65.15,9.14,136.0,149.0,136.0,680.0,7.13,65.63,9.21,135.9,149,93,0.9,26.6,72.4,0.0,0.0,0,0,188.7,,False,False,False,True,False,False
"Feb 27, 2026, 7:10:26 PM",Afternoon Run,10.07,94.3,9.37,144.6,157,10.07,92.67,9.2,145.0,157.0,260.0,987.0,10.07,94.3,9.37,144.6,157,100,0.5,3.4,84.2,11.9,0.0,0,0,185.3,,False,False,False,True,False,False
"Feb 26, 2026, 8:07:21 PM",Afternoon Run,10.15,95.95,9.45,140.9,153,10.15,91.88,9.05,141.0,153.0,214.0,960.0,10.15,95.95,9.45,140.9,153,80,0.6,2.8,96.2,0.5,0.0,0,0,188.9,,False,False,False,True,False,False
"Feb 25, 2026, 7:20:30 PM",Afternoon Run,10.02,102.38,10.22,152.6,167,10.02,99.1,9.89,153.0,167.0,348.0,1043.0,10.02,102.38,10.22,152.6,167,105,0.4,3.1,34.4,62.1,0.0,0,0,182.5,,False,False,False,True,False,False
"Feb 24, 2026, 8:47:30 PM",Afternoon Run,7.03,66.63,9.48,150.2,163,7.03,65.72,9.35,150.0,163.0,215.0,732.0,7.03,66.63,9.48,150.2,163,97,0.6,5.3,45.2,49.0,0.0,0,0,183.6,,False,False,False,True,False,False
"Feb 22, 2026, 9:20:49 PM",Afternoon Run,10.08,95.97,9.52,150.8,163,10.08,95.97,9.52,151.0,163.0,300.0,1031.0,10.08,95.97,9.52,150.8,163,102,0.3,1.0,48.7,50.0,0.0,0,0,184.0,,False,False,False,True,False,False
"Feb 21, 2026, 8:32:36 PM",Afternoon Run,10.03,100.97,10.06,142.1,157,10.03,98.02,9.77,142.0,157.0,303.0,981.0,10.03,100.97,10.06,142.1,157,84,1.2,7.5,77.7,13.6,0.0,0,0,187.2,,False,False,False,True,False,False
"Feb 20, 2026, 7:17:23 PM",Afternoon Run,9.97,95.97,9.62,146.6,163,9.97,94.45,9.47,147.0,163.0,322.0,971.0,9.97,95.97,9.62,146.6,163,94,0.6,4.0,62.6,32.9,0.0,0,0,184.9,,False,False,False,True,False,False
"Feb 18, 2026, 9:48:31 PM",Afternoon Run,7.34,68.05,9.27,138.9,152,7.34,66.87,9.11,139.0,152.0,118.0,705.0,7.34,68.05,9.27,138.9,152,87,0.7,11.9,87.1,0.2,0.0,0,0,189.8,,False,False,False,True,False,False
"Feb 17, 2026, 7:10:15 PM",Afternoon Run,10.04,93.27,9.29,151.8,165,10.04,90.75,9.04,152.0,165.0,253.0,1005.0,10.04,93.27,9.29,151.8,165,100,0.2,1.2,43.1,55.5,0.0,0,0,186.2,,False,False,False,True,False,False
"Feb 15, 2026, 4:42:37 PM",Lunch Run,20.31,196.3,9.66,151.2,168,20.31,179.27,8.83,151.0,168.0,469.0,2026.0,20.31,196.3,9.66,151.2,168,78,0.3,1.1,46.9,51.7,0.0,0,0,187.2,,True,False,False,True,False,False
"Feb 14, 2026, 3:17:29 PM",Morning Run,15.39,167.17,10.86,138.3,162,15.39,155.77,10.12,138.0,162.0,364.0,1483.0,15.39,167.17,10.86,138.3,162,81,2.4,18.5,73.2,5.9,0.0,0,0,180.7,,True,False,False,True,False,False
"Feb 14, 2026, 12:04:53 AM",Evening Run,3.02,30.07,9.94,139.8,157,3.02,27.05,8.96,135.0,157.0,0.0,253.0,3.02,30.07,9.94,139.8,157,89,2.8,6.6,86.3,4.3,0.0,0,0,179.5,,False,False,False,True,False,False
"Feb 13, 2026, 4:28:54 PM",Lunch Run,7.12,72.23,10.14,140.5,148,7.12,63.15,8.87,134.0,148.0,0.0,655.0,7.12,72.23,10.14,140.5,148,74,1.2,2.3,96.5,0.0,0.0,0,0,181.8,,False,False,False,True,False,False
"Feb 12, 2026, 3:20:00 PM",Morning Run,10.03,94.73,9.44,146.3,162,10.03,94.73,9.44,146.0,162.0,327.0,978.0,10.03,94.73,9.44,146.3,162,81,0.9,1.8,64.1,33.2,0.0,0,0,187.5,,False,False,False,True,False,False
"Feb 10, 2026, 2:06:06 PM",Morning Run,10.22,88.75,8.68,150.0,160,10.22,88.75,8.68,150.0,160.0,156.0,1020.0,10.22,88.75,8.68,150.0,160,85,0.3,0.6,66.3,32.8,0.0,0,0,189.0,,False,False,False,False,False,False
"Feb 8, 2026, 2:48:32 PM",Morning Run,17.35,162.12,9.34,151.2,164,17.35,158.25,9.12,151.0,164.0,272.0,1797.0,17.35,162.12,9.34,151.2,164,85,0.2,1.0,51.4,47.5,0.0,0,0,187.5,,True,False,False,True,False,False
"Feb 7, 2026, 4:25:50 PM",Lunch Run,3.14,26.3,8.37,148.8,175,3.14,26.3,8.38,149.0,175.0,0.0,299.0,3.14,26.3,8.37,148.8,175,95,1.1,2.5,63.7,29.6,3.1,0,0,181.8,,False,False,False,False,False,False
"Feb 6, 2026, 2:32:03 PM",Morning Run,10.02,96.57,9.64,154.2,167,10.02,95.02,9.48,154.0,167.0,211.0,1067.0,10.02,96.57,9.64,154.2,167,86,0.2,1.3,26.4,72.0,0.0,0,0,184.9,,False,False,False,True,False,False
"Feb 5, 2026, 8:17:10 PM",Afternoon Run,9.43,87.83,9.31,152.1,166,9.43,84.55,8.97,152.0,166.0,121.0,975.0,9.43,87.83,9.31,152.1,166,82,0.3,1.4,35.9,62.3,0.0,0,0,187.8,,False,False,False,True,False,False
"Feb 4, 2026, 10:03:35 PM",Afternoon Run,4.91,43.12,8.78,147.7,157,4.91,43.12,8.78,148.0,157.0,58.0,497.0,4.91,43.12,8.78,147.7,157,69,0.7,1.1,82.8,15.4,0.0,0,0,186.9,,False,False,False,False,False,False
"Feb 4, 2026, 1:59:53 PM",Morning Run,7.04,64.32,9.14,150.5,157,7.04,63.25,8.98,150.0,157.0,0.0,713.0,7.04,64.32,9.14,150.5,157,108,0.4,1.2,42.7,55.7,0.0,0,0,181.8,,False,False,False,True,False,False
"Feb 3, 2026, 10:39:41 PM",Afternoon Run,4.03,36.08,8.95,147.6,156,4.03,36.08,8.95,148.0,156.0,0.0,403.0,4.03,36.08,8.95,147.6,156,87,0.8,1.1,74.5,23.5,0.0,0,0,180.2,,False,False,False,False,False,False
"Feb 3, 2026, 3:53:03 PM",Morning Run,7.03,62.88,8.94,143.4,153,7.03,62.38,8.87,143.0,153.0,0.0,674.0,7.03,62.88,8.94,143.4,153,91,0.6,2.6,96.6,0.3,0.0,0,0,182.7,,False,False,False,False,False,False
"Feb 1, 2026, 7:11:14 PM",Afternoon Run,19.07,168.72,8.85,153.6,179,19.07,163.87,8.59,154.0,179.0,193.0,1903.0,19.07,168.72,8.85,153.6,179,81,0.3,0.6,43.8,54.0,1.3,0,0,189.2,,True,False,False,False,False,False
"Jan 30, 2026, 4:14:36 PM",Lunch Run,6.9,62.48,9.05,143.0,151,6.9,61.28,8.88,142.0,151.0,0.0,659.0,6.9,62.48,9.05,143.0,151,92,1.0,1.5,97.5,0.0,0.0,0,0,182.7,,False,False,False,True,False,False
"Jan 29, 2026, 10:44:35 PM",Afternoon Run,5.02,44.8,8.92,145.7,169,5.02,42.6,8.49,144.0,169.0,0.0,461.0,5.02,44.8,8.92,145.7,169,88,2.1,5.2,55.3,37.4,0.0,0,0,180.2,,False,False,False,False,False,False
"Jan 28, 2026, 8:40:08 PM",Afternoon Run,6.03,60.47,10.02,140.8,149,6.03,53.33,8.84,136.0,149.0,0.0,564.0,6.03,60.47,10.02,140.8,149,82,1.6,3.7,94.7,0.0,0.0,0,0,183.5,,False,False,False,True,False,False
"Jan 27, 2026, 11:19:47 PM",Evening Run,3.13,27.9,8.92,137.3,144,3.13,27.9,8.91,137.0,144.0,0.0,289.0,3.13,27.9,8.92,137.3,144,77,2.5,3.1,94.4,0.0,0.0,0,0,181.5,,False,False,False,False,False,False
"Jan 27, 2026, 2:13:16 PM",Morning Run,7.1,68.02,9.58,144.0,150,7.1,64.5,9.08,142.0,150.0,0.0,693.0,7.1,68.02,9.58,144.0,150,88,0.6,1.0,98.5,0.0,0.0,0,0,180.8,,False,False,False,True,False,False
"Jan 27, 2026, 12:12:04 AM",Evening Run,3.13,28.37,9.05,142.1,150,3.13,28.37,9.06,142.0,150.0,0.0,308.0,3.13,28.37,9.05,142.1,150,88,1.9,1.2,96.9,0.0,0.0,0,0,180.9,,False,False,False,True,False,False
"Jan 24, 2026, 8:01:54 PM",Afternoon Run,10.36,93.48,9.03,149.0,160,10.36,92.4,8.92,149.0,160.0,160.0,1049.0,10.36,93.48,9.03,149.0,160,105,0.2,0.9,69.0,29.9,0.0,0,0,187.7,,False,False,False,True,False,False
"Jan 23, 2026, 11:39:27 PM",Evening Run,4.81,45.1,9.38,143.5,155,4.81,42.63,8.86,142.0,155.0,0.0,447.0,4.81,45.1,9.38,143.5,155,87,2.4,4.9,75.7,17.1,0.0,0,0,181.4,,False,False,False,True,False,False
"Jan 23, 2026, 5:56:23 PM",Lunch Run,5.32,49.22,9.26,142.6,152,5.32,48.42,9.1,142.0,152.0,0.0,526.0,5.32,49.22,9.26,142.6,152,84,0.8,5.8,93.2,0.2,0.0,0,0,182.2,,False,False,False,True,False,False
"Jan 22, 2026, 11:58:00 PM",Evening Run,6.02,52.47,8.71,147.5,164,6.02,50.52,8.39,147.0,164.0,0.0,564.0,6.02,52.47,8.71,147.5,164,89,1.2,1.8,66.7,30.3,0.0,0,0,184.4,,False,False,False,False,False,False
"Jan 21, 2026, 11:48:05 PM",Evening Run,3.12,40.32,12.91,141.2,159,3.12,37.37,11.98,138.0,159.0,0.0,406.0,3.12,40.32,12.91,141.2,159,87,2.0,19.9,57.5,20.6,0.0,0,0,169.6,,False,False,False,True,False,False
"Jan 20, 2026, 11:18:04 PM",Evening Run,6.04,52.87,8.75,145.5,153,6.04,52.87,8.75,146.0,153.0,0.0,587.0,6.04,52.87,8.75,145.5,153,83,0.7,0.7,94.8,3.8,0.0,0,0,185.7,,False,False,False,False,False,False
"Jan 18, 2026, 6:16:43 PM",Afternoon Run,10.12,96.57,9.54,148.0,158,10.12,94.77,9.36,148.0,158.0,163.0,1057.0,10.12,96.57,9.54,148.0,158,87,0.5,1.0,69.9,28.6,0.0,0,0,185.3,,False,False,False,True,False,False
"Jan 17, 2026, 5:32:12 PM",Lunch Run,6.03,55.88,9.27,146.7,155,6.03,52.77,8.75,145.0,155.0,0.0,582.0,6.03,55.88,9.27,146.7,155,99,0.7,3.6,77.2,18.5,0.0,0,0,185.4,,False,False,False,True,False,False
"Jan 16, 2026, 6:21:29 PM",Afternoon Run,3.13,28.68,9.17,142.7,154,3.13,28.68,9.16,143.0,154.0,0.0,317.0,3.13,28.68,9.17,142.7,154,88,1.9,2.6,91.9,3.6,0.0,0,0,183.4,,False,False,False,True,False,False
"Jan 11, 2026, 1:20:13 PM",Morning Run,26.35,202.58,7.69,161.1,180,26.35,202.58,7.69,161.0,180.0,69.0,2493.0,26.35,202.58,7.69,161.1,180,114,0.0,0.2,3.9,95.0,0.9,0,0,189.3,,True,True,False,False,True,False
"Jan 9, 2026, 5:02:10 PM",Lunch Run,2.66,25.78,9.69,136.1,160,2.66,25.1,9.44,136.0,160.0,12.0,266.0,2.66,25.78,9.69,136.1,160,72,4.9,24.5,64.1,6.5,0.0,0,0,181.9,,False,False,False,True,False,False
"Jan 8, 2026, 4:39:30 PM",Morning Run,2.05,19.93,9.74,136.3,146,2.05,18.88,9.21,136.0,146.0,18.0,202.0,2.05,19.93,9.74,136.3,146,77,4.0,17.3,78.8,0.0,0.0,0,0,184.0,,False,False,False,True,False,False
"Jan 7, 2026, 2:40:32 PM",Morning Run,2.03,17.9,8.82,139.4,148,2.03,17.9,8.82,139.0,148.0,0.0,194.0,2.03,17.9,8.82,139.4,148,81,2.5,4.8,92.7,0.0,0.0,0,0,182.6,,False,False,False,False,False,False
"Jan 6, 2026, 6:02:11 PM",Afternoon Run,6.03,56.27,9.33,138.2,145,6.03,54.92,9.11,137.0,145.0,0.0,568.0,6.03,56.27,9.33,138.2,145,70,1.3,7.9,90.8,0.0,0.0,0,0,184.9,,False,False,False,True,False,False
"Jan 5, 2026, 6:45:13 PM",Afternoon Run,7.22,54.87,7.6,161.9,179,7.22,54.87,7.6,162.0,179.0,73.0,689.0,7.22,54.87,7.6,161.9,179,83,0.6,1.1,25.3,41.7,31.4,0,0,192.4,,False,True,False,False,False,False
"Jan 3, 2026, 6:10:29 PM",Afternoon Run,12.03,91.13,7.58,161.5,180,12.03,91.13,7.58,162.0,180.0,128.0,1151.0,12.03,91.13,7.58,161.5,180,79,0.3,1.0,31.4,27.4,39.8,0,0,191.4,,False,True,False,False,False,False
"Jan 1, 2026, 7:15:17 PM",Lunch Run,2.11,19.1,9.06,140.8,148,2.11,19.1,9.05,141.0,148.0,21.0,218.0,2.11,19.1,9.06,140.8,148,88,1.9,3.6,94.5,0.0,0.0,0,0,187.7,,False,False,False,True,False,False
"Dec 31, 2025, 7:42:41 PM",Lunch Run,10.14,91.7,9.05,154.5,172,10.14,82.8,8.17,155.0,172.0,55.0,982.0,10.14,91.7,9.05,154.5,172,79,0.6,1.3,25.0,72.2,0.8,0,0,190.0,,False,False,False,True,False,False
"Dec 28, 2025, 5:05:34 PM",Morning Run,16.14,131.4,8.14,155.7,176,16.14,128.78,7.98,156.0,176.0,182.0,1542.0,16.14,131.4,8.14,155.7,176,85,0.2,1.6,43.1,46.9,8.2,0,0,191.5,,True,False,False,False,False,False
"Dec 27, 2025, 6:26:29 PM",Morning Run,5.11,47.77,9.34,141.5,149,5.11,47.77,9.35,142.0,149.0,51.0,518.0,5.11,47.77,9.34,141.5,149,86,1.0,4.4,94.5,0.0,0.0,0,0,189.4,,False,False,False,True,False,False
"Dec 25, 2025, 4:01:22 PM",Morning Run,13.74,245.17,17.84,131.6,156,13.74,222.33,16.18,132.0,156.0,1427.0,1665.0,13.74,245.17,17.84,131.6,156,82,9.9,37.6,51.4,1.1,0.0,0,0,142.5,,False,False,False,True,False,False
"Dec 24, 2025, 11:25:32 PM",Afternoon Run,8.05,74.23,9.22,137.0,152,8.05,73.82,9.17,137.0,152.0,86.0,767.0,8.05,74.23,9.22,137.0,152,68,0.7,8.1,90.9,0.3,0.0,0,0,187.0,,False,False,False,True,False,False
"Dec 23, 2025, 6:18:13 PM",Afternoon Run,8.04,77.08,9.58,138.4,145,8.04,73.2,9.1,137.0,145.0,0.0,746.0,8.04,77.08,9.58,138.4,145,96,0.8,5.3,93.9,0.0,0.0,0,0,183.6,,False,False,False,True,False,False
