Activity Date,Activity Name,distance_miles,duration_min,pace_min_per_mile,avg_hr,max_hr,csv_distance_miles,csv_duration_min,csv_pace,csv_avg_hr,csv_max_hr,csv_elevation_gain,csv_calories,fit_distance_miles,fit_duration_min,fit_pace,fit_avg_hr,fit_max_hr,fit_min_hr,fit_zone1_pct,fit_zone2_pct,fit_zone3_pct,fit_zone4_pct,fit_zone5_pct,fit_elevation_gain_m,fit_elevation_loss_m,fit_avg_cadence,fit_pace_variability,is_long_run,is_tempo,is_speed_work,is_easy,is_marathon,is_bonked
"May 5, 2026, 1:09:26 PM",Morning Run,5.03,48.85,9.71,127.7,158,5.03,48.8,9.7,128.0,158.0,17.0,532.0,5.03,48.85,9.71,127.7,158,83,4.6,64.4,28.3,2.7,0.0,34.0,37.0,175.2,,False,False,False,True,False,False
"Apr 30, 2026, 7:18:57 PM",Lunch Run,6.05,57.55,9.51,136.5,159,6.05,55.57,9.19,137.0,159.0,123.0,689.0,6.05,57.55,9.51,136.5,159,89,2.6,29.7,64.7,3.0,0.0,134.0,128.0,175.4,,False,False,False,True,False,False
"Apr 29, 2026, 1:55:25 PM",Morning Run,6.21,55.37,8.91,132.7,145,6.21,54.62,8.8,133.0,145.0,26.0,647.0,6.21,55.37,8.91,132.7,145,57,4.2,27.3,68.5,0.0,0.0,49.0,50.0,178.1,,False,False,False,False,False,False
"Apr 27, 2026, 7:24:57 PM",Lunch Run,6.38,58.2,9.13,134.8,157,6.38,56.85,8.91,135.0,157.0,84.0,690.0,6.38,58.2,9.13,134.8,157,83,1.0,30.4,66.5,2.2,0.0,97.0,97.0,173.2,,False,False,False,True,False,False
"Apr 26, 2026, 4:24:10 PM",Morning Run,9.47,87.6,9.25,134.1,161,9.47,87.5,9.24,134.0,161.0,29.0,1054.0,9.47,87.6,9.25,134.1,161,59,1.0,50.5,42.3,6.2,0.0,59.0,55.0,175.3,,False,False,False,True,False,False
"Apr 24, 2026, 7:25:00 PM",Lunch Run,5.65,44.45,7.86,147.6,167,5.65,43.75,7.74,148.0,167.0,64.0,617.0,5.65,44.45,7.86,147.6,167,87,2.4,7.9,43.4,46.3,0.0,79.0,73.0,179.4,,False,True,False,False,False,False
"Apr 23, 2026, 7:28:43 PM",Lunch Run,5.03,44.38,8.82,139.2,157,5.03,43.77,8.7,139.0,157.0,135.0,564.0,5.03,44.38,8.82,139.2,157,64,1.7,18.2,70.7,9.4,0.0,141.0,140.0,177.6,,False,False,False,False,False,False
"Apr 22, 2026, 1:43:52 PM",Morning Run,3.24,30.92,9.55,132.4,149,3.24,30.38,9.38,133.0,149.0,48.0,359.0,3.24,30.92,9.55,132.4,149,71,4.8,32.9,62.3,0.0,0.0,58.0,62.0,175.5,,False,False,False,True,False,False
"Apr 21, 2026, 7:25:45 PM",Lunch Run,3.52,33.9,9.64,126.2,139,3.52,32.75,9.3,126.0,139.0,31.0,358.0,3.52,33.9,9.64,126.2,139,73,4.7,79.0,16.3,0.0,0.0,43.0,45.0,176.1,,False,False,False,True,False,False
"Apr 20, 2026, 7:22:10 PM",Lunch Run,3.39,31.47,9.27,131.3,140,3.39,31.08,9.17,131.0,140.0,20.0,364.0,3.39,31.47,9.27,131.3,140,72,5.1,31.0,63.8,0.0,0.0,43.0,43.0,173.4,,False,False,False,True,False,False
"Apr 11, 2026, 12:00:39 PM",Gorge Waterfalls 100K,64.03,881.78,13.77,134.6,163,64.03,841.18,13.14,136.0,163.0,3543.0,7936.0,64.03,881.78,13.77,134.6,163,80,2.8,42.0,52.4,2.8,0.0,3678.0,3657.0,145.1,,True,False,False,True,False,False
"Apr 8, 2026, 2:08:31 PM",Morning Run,3.19,27.95,8.77,128.7,142,3.19,27.25,8.54,129.0,142.0,6.0,305.0,3.19,27.95,8.77,128.7,142,56,8.6,40.4,50.9,0.0,0.0,23.0,26.0,176.6,,False,False,False,False,False,False
"Apr 6, 2026, 7:23:06 PM",Lunch Run,4.01,40.28,10.04,126.7,147,4.01,35.9,8.95,123.0,147.0,0.0,293.0,4.01,40.28,10.04,126.7,147,81,11.7,56.9,31.4,0.0,0.0,0,0,181.1,,False,False,False,True,False,False
"Apr 5, 2026, 4:04:13 PM",Morning Run,8.73,75.72,8.68,137.0,152,8.73,75.28,8.62,137.0,152.0,21.0,928.0,8.73,75.72,8.68,137.0,152,94,0.8,7.2,91.5,0.6,0.0,61.0,58.0,178.6,,False,False,False,False,False,False
"Apr 4, 2026, 2:17:10 PM",Morning Run,8.15,68.93,8.45,141.8,167,8.15,68.93,8.46,142.0,167.0,30.0,907.0,8.15,68.93,8.45,141.8,167,69,2.6,34.8,16.1,46.5,0.0,63.0,61.0,175.5,,False,False,False,False,False,False
"Apr 3, 2026, 7:21:01 PM",Lunch Run,6.46,51.9,8.04,142.6,168,6.46,50.8,7.86,143.0,168.0,64.0,659.0,6.46,51.9,8.04,142.6,168,79,1.4,13.7,62.9,22.0,0.0,80.0,80.0,180.3,,False,False,False,False,False,False
"Apr 3, 2026, 1:33:14 AM",Evening Run,6.07,52.53,8.66,144.8,170,6.07,51.4,8.47,145.0,170.0,176.0,685.0,6.07,52.53,8.66,144.8,170,69,2.8,10.6,53.2,33.4,0.0,182.0,192.0,174.1,,False,False,False,False,False,False
"Apr 1, 2026, 6:39:14 PM",Lunch Run,5.3,44.68,8.42,143.1,164,5.3,42.85,8.08,143.0,164.0,91.0,560.0,5.3,44.68,8.42,143.1,164,74,1.5,8.6,67.5,22.4,0.0,98.0,94.0,177.4,,False,False,False,False,False,False
"Mar 31, 2026, 11:13:00 PM",Afternoon Run,8.29,73.38,8.85,139.1,168,8.29,69.58,8.39,139.0,168.0,165.0,849.0,8.29,73.38,8.85,139.1,168,70,1.9,17.1,70.5,10.5,0.0,179.0,174.0,177.2,,False,False,False,False,False,False
"Mar 31, 2026, 1:04:51 AM",Evening Run,7.18,71.72,9.99,133.2,160,7.18,71.72,9.99,133.0,160.0,321.0,815.0,7.18,71.72,9.99,133.2,160,80,1.1,48.6,43.5,6.8,0.0,331.0,329.0,172.5,,False,False,False,True,False,False
"Mar 29, 2026, 4:12:54 PM",Morning Run,12.61,105.63,8.38,148.1,168,12.61,104.03,8.25,148.0,168.0,29.0,1342.0,12.61,105.63,8.38,148.1,168,94,1.2,4.1,60.1,34.6,0.0,86.0,87.0,180.5,,False,False,False,False,False,False
"Mar 29, 2026, 1:00:00 AM",Evening Run,8.17,80.07,9.8,,,8.17,80.07,9.8,,,110.0,1209.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Mar 27, 2026, 10:20:06 PM",Afternoon Run,7.27,61.72,8.48,140.6,168,7.27,61.05,8.4,141.0,168.0,54.0,760.0,7.27,61.72,8.48,140.6,168,75,0.8,11.6,80.8,6.7,0.0,110.0,105.0,174.3,,False,False,False,False,False,False
"Mar 26, 2026, 7:25:02 PM",Lunch Run,7.04,64.65,9.18,137.9,171,7.04,64.12,9.11,138.0,171.0,190.0,775.0,7.04,64.65,9.18,137.9,171,74,0.8,32.7,55.0,11.4,0.1,205.0,206.0,174.7,,False,False,False,True,False,False
"Mar 25, 2026, 7:26:00 PM",Lunch Run,6.77,63.03,9.31,140.8,163,6.77,59.02,8.72,141.0,163.0,99.0,738.0,6.77,63.03,9.31,140.8,163,93,1.9,11.3,79.9,6.9,0.0,130.0,148.0,178.0,,False,False,False,True,False,False
"Mar 25, 2026, 1:57:57 AM",Evening Run,4.38,37.25,8.5,140.3,151,4.38,37.25,8.5,140.0,151.0,39.0,462.0,4.38,37.25,8.5,140.3,151,70,1.7,8.3,89.9,0.0,0.0,69.0,75.0,180.2,,False,False,False,False,False,False
"Mar 22, 2026, 4:03:35 PM",Morning Run,9.85,124.2,12.61,117.1,139,9.85,118.08,11.99,117.0,139.0,24.0,1082.0,9.85,124.2,12.61,117.1,139,78,50.4,28.0,21.5,0.0,0.0,71.0,74.0,149.4,,False,False,False,True,False,False
"Mar 21, 2026, 4:22:41 PM",Tiger Mountain Trail Run,21.44,332.02,15.49,129.5,151,21.44,319.25,14.89,130.0,151.0,1928.0,2737.0,21.44,332.02,15.49,129.5,151,83,5.1,54.9,40.0,0.0,0.0,1959.0,1970.0,139.8,,True,False,False,True,False,False
"Mar 17, 2026, 1:00:00 AM",Evening Run,6.05,65.13,10.77,,,6.05,65.13,10.77,,,275.5,895.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Mar 11, 2026, 2:11:05 PM",Morning Run,6.12,55.65,9.09,134.5,162,6.12,51.88,8.48,135.0,162.0,112.0,600.0,6.12,55.65,9.09,134.5,162,68,4.0,36.8,54.6,4.7,0.0,120.0,125.0,179.7,,False,False,False,True,False,False
"Mar 11, 2026, 12:41:52 AM",Afternoon Run,10.24,95.88,9.36,134.3,161,10.24,88.43,8.64,134.0,161.0,222.0,1019.0,10.24,95.88,9.36,134.3,161,77,3.3,27.6,67.4,1.6,0.0,238.0,243.0,176.1,,False,False,False,True,False,False
"Mar 7, 2026, 10:24:01 PM",Afternoon Run,12.24,120.87,9.88,126.2,140,12.24,115.27,9.42,126.0,140.0,143.0,1204.0,12.24,120.87,9.88,126.2,140,81,5.1,90.2,4.6,0.0,0.0,181.0,176.0,178.9,,False,False,False,True,False,False
"Mar 6, 2026, 8:22:31 PM",Lunch Run,7.74,77.43,10.0,124.7,138,7.74,77.12,9.96,125.0,138.0,175.0,789.0,7.74,77.43,10.0,124.7,138,80,5.4,88.9,5.8,0.0,0.0,190.0,187.0,175.0,,False,False,False,True,False,False
"Mar 5, 2026, 8:02:10 PM",Lunch Run,8.3,72.98,8.79,135.8,150,8.3,71.17,8.57,136.0,150.0,171.0,839.0,8.3,72.98,8.79,135.8,150,64,1.1,24.1,74.8,0.0,0.0,185.0,184.0,180.9,,False,False,False,False,False,False
"Mar 4, 2026, 7:26:06 PM",Lunch Run,10.01,88.68,8.86,135.7,161,10.01,87.0,8.69,136.0,161.0,189.0,1086.0,10.01,88.68,8.86,135.7,161,66,0.9,32.6,61.0,5.6,0.0,219.0,231.0,179.7,,False,False,False,False,False,False
"Feb 28, 2026, 7:25:07 PM",Lunch Run,6.12,59.8,9.77,128.6,145,6.12,53.72,8.78,129.0,145.0,4.0,613.0,6.12,59.8,9.77,128.6,145,84,3.4,75.6,21.0,0.0,0.0,43.0,42.0,179.3,,False,False,False,True,False,False
"Feb 24, 2026, 2:12:48 AM",Evening Run,6.44,61.2,9.5,127.2,155,6.44,60.08,9.33,127.0,155.0,4.0,674.0,6.44,61.2,9.5,127.2,155,80,5.0,78.2,14.0,2.8,0.0,26.0,27.0,176.1,,False,False,False,True,False,False
"Feb 19, 2026, 8:30:39 PM",Lunch Run,7.31,66.67,9.12,127.0,140.0,7.31,66.67,9.12,127.0,140.0,151.4,1115.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Feb 18, 2026, 2:40:00 AM",Evening Run,6.1,60.07,9.85,,,6.1,60.07,9.85,,,32.3,903.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Feb 13, 2026, 4:51:28 PM",Grand Ridge + West Tiger Trail Run,27.07,318.33,11.76,132.0,153.0,27.07,318.33,11.76,132.0,153.0,1507.0,4566.0,,,,,,,,,,,,,,,,True,False,False,True,True,False
"Feb 12, 2026, 1:07:40 AM",Afternoon Run,8.04,83.88,10.44,125.5,143,8.04,81.33,10.12,125.0,143.0,316.0,892.0,8.04,83.88,10.44,125.5,143,79,4.4,74.1,21.5,0.0,0.0,323.0,329.0,176.3,,False,False,False,True,False,False
"Feb 10, 2026, 2:10:34 AM",Evening Run,3.11,32.53,10.45,121.8,131,3.11,32.3,10.39,122.0,131.0,5.0,335.0,3.11,32.53,10.45,121.8,131,95,2.4,97.6,0.0,0.0,0.0,16.0,16.0,170.0,,False,False,False,True,False,False
"Feb 8, 2026, 4:00:12 PM",My Better Half Marathon | 1st Age Group | 5th Overall,13.13,85.32,6.5,169.4,175,13.13,85.32,6.5,169.0,175.0,67.0,1514.0,13.13,85.32,6.5,169.4,175,80,0.5,0.4,1.8,33.8,63.4,85.0,81.0,185.4,,False,False,True,False,False,False
"Feb 6, 2026, 7:43:21 PM",Lunch Run,11.46,92.18,8.04,150.3,166,11.46,90.3,7.88,150.0,166.0,208.0,1329.0,11.46,92.18,8.04,150.3,166,73,0.6,4.6,43.8,51.0,0.0,232.0,229.0,179.8,,False,False,False,False,False,False
"Feb 5, 2026, 1:17:04 AM",Afternoon Run,8.07,71.1,8.81,133.6,165,8.07,71.1,8.81,134.0,165.0,2.0,864.0,8.07,71.1,8.81,133.6,165,94,0.5,54.5,36.0,9.0,0.0,44.0,43.0,176.8,,False,False,False,False,False,False
"Feb 3, 2026, 1:58:44 AM",Afternoon Run,8.1,73.53,9.08,134.5,170,8.1,73.53,9.08,135.0,170.0,0.0,902.0,8.1,73.53,9.08,134.5,170,94,0.9,35.4,62.2,1.5,0.0,37.0,41.0,175.5,,False,False,False,True,False,False
"Jan 31, 2026, 4:10:21 PM",42,26.32,301.87,11.47,143.8,171,26.32,298.45,11.34,144.0,171.0,1234.0,2986.0,26.32,301.87,11.47,143.8,171,83,0.4,12.7,63.5,23.3,0.1,1300.0,1288.0,166.0,,True,False,False,True,True,False
"Jan 29, 2026, 2:02:54 AM",Evening Run,8.19,68.52,8.37,134.7,149,8.19,68.52,8.37,135.0,149.0,7.0,842.0,8.19,68.52,8.37,134.7,149,80,1.1,23.3,75.6,0.0,0.0,59.0,59.0,178.2,,False,False,False,False,False,False
"Jan 27, 2026, 1:30:00 PM",Morning Run,5.02,47.05,9.37,,,5.02,47.05,9.37,,,155.1,743.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Jan 25, 2026, 10:05:00 PM",Afternoon Run,6.24,58.45,9.37,,,6.24,58.45,9.37,,,107.9,923.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Jan 23, 2026, 8:38:38 PM",Lunch Run,6.5,59.7,9.18,138.0,161,6.5,58.42,8.99,138.0,161.0,150.0,753.0,6.5,59.7,9.18,138.0,161,72,2.1,16.6,76.0,5.4,0.0,159.0,159.0,175.3,,False,False,False,True,False,False
"Jan 22, 2026, 1:40:00 PM",Morning Run,5.06,45.98,9.09,,,5.06,45.98,9.09,,,86.9,749.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Jan 21, 2026, 2:16:07 PM",Morning Run,10.17,89.75,8.82,132.4,149,10.17,86.6,8.52,132.0,149.0,25.0,1040.0,10.17,89.75,8.82,132.4,149,70,1.9,40.3,57.8,0.0,0.0,67.0,70.0,178.7,,False,False,False,False,False,False
"Jan 20, 2026, 1:51:31 AM",Afternoon Run,8.04,85.3,10.6,120.0,129,8.04,82.28,10.23,120.0,129.0,4.0,836.0,8.04,85.3,10.6,120.0,129,68,6.9,93.1,0.0,0.0,0.0,47.0,46.0,174.1,,False,False,False,True,False,False
"Jan 17, 2026, 9:36:17 PM",Afternoon Run,10.5,86.02,8.19,148.4,170,10.5,81.75,7.79,148.0,170.0,135.0,1177.0,10.5,86.02,8.19,148.4,170,90,0.8,6.8,58.8,33.6,0.0,169.0,169.0,178.2,,False,False,False,False,False,False
"Jan 16, 2026, 7:30:37 PM",Lunch Run,10.03,73.42,7.32,153.8,175,10.03,72.9,7.27,154.0,175.0,93.0,1111.0,10.03,73.42,7.32,153.8,175,92,0.5,1.5,42.0,48.3,7.7,114.0,113.0,180.6,,False,True,False,False,False,False
"Jan 16, 2026, 2:40:00 AM",Evening Run,6.23,56.32,9.04,,,6.23,56.32,9.04,,,100.6,922.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Jan 13, 2026, 8:39:57 PM",Lunch Run,8.29,72.93,8.79,140.0,163,8.29,70.88,8.55,140.0,163.0,156.0,930.0,8.29,72.93,8.79,140.0,163,68,1.1,12.3,79.4,7.2,0.0,171.0,170.0,172.4,,False,False,False,False,False,False
"Jan 10, 2026, 4:56:46 PM",Morning Run,18.18,158.8,8.73,141.5,164,18.18,153.43,8.44,142.0,164.0,154.0,2047.0,18.18,158.8,8.73,141.5,164,85,0.6,13.5,72.7,13.2,0.0,222.0,233.0,176.0,,True,False,False,False,False,False
"Jan 10, 2026, 3:30:00 AM",Evening Run,4.33,40.28,9.3,,,4.33,40.28,9.3,,,139.3,641.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Jan 6, 2026, 2:11:57 AM",Evening Run,5.07,61.85,12.21,118.8,146,5.07,59.0,11.64,119.0,146.0,237.0,587.0,5.07,61.85,12.21,118.8,146,77,36.5,56.0,7.5,0.0,0.0,240.0,239.0,162.9,,False,False,False,True,False,False
"Jan 3, 2026, 4:57:26 PM",2xTMT + Poo Poo Trail Run,23.04,327.1,14.2,142.9,170,23.04,317.15,13.77,143.0,170.0,2446.0,3140.0,23.04,327.1,14.2,142.9,170,79,0.6,17.4,66.1,15.9,0.0,2373.0,2350.0,143.4,,True,False,False,True,False,False
"Dec 31, 2025, 10:42:26 PM",That’s a wrap for 2025,8.3,66.05,7.96,146.3,170,8.3,65.02,7.83,146.0,170.0,163.0,915.0,8.3,66.05,7.96,146.3,170,75,0.7,6.3,65.6,27.4,0.0,175.0,177.0,177.2,,False,True,False,False,False,False
"Dec 25, 2025, 4:01:19 PM",TMT + Poo Poo Trail Run,14.36,245.15,17.07,121.4,145,14.36,226.85,15.8,122.0,145.0,1531.0,1782.0,14.36,245.15,17.07,121.4,145,75,25.6,55.9,18.5,0.0,0.0,1510.0,1524.0,133.7,,False,False,False,True,False,False
"Dec 20, 2025, 9:25:33 PM",Afternoon Run,15.11,123.25,8.16,144.1,160,15.11,118.98,7.87,144.0,160.0,149.0,1645.0,15.11,123.25,8.16,144.1,160,64,0.7,5.4,85.6,8.3,0.0,193.0,191.0,178.7,,True,False,False,False,False,False
"Dec 19, 2025, 8:36:59 PM",Lunch Run,8.08,58.47,7.23,152.1,169,8.08,57.7,7.14,152.0,169.0,71.0,853.0,8.08,58.47,7.23,152.1,169,73,0.9,3.1,37.0,59.0,0.0,95.0,100.0,181.8,,False,True,False,False,False,False
"Dec 17, 2025, 7:58:46 PM",Lunch Run,8.29,60.98,7.36,149.9,171,8.29,59.5,7.18,150.0,171.0,71.0,862.0,8.29,60.98,7.36,149.9,171,82,1.4,3.0,55.8,39.4,0.4,94.0,104.0,180.2,,False,True,False,False,False,False
"Dec 14, 2025, 4:47:14 PM",Grand Ridge to TMT Trail Run,20.49,226.93,11.07,140.3,164,20.49,220.37,10.76,140.0,164.0,1280.0,2168.0,20.49,226.93,11.07,140.3,164,85,0.5,24.8,58.5,16.2,0.0,1339.0,1361.0,163.7,,True,False,False,True,False,False
"Dec 10, 2025, 1:59:49 PM",Morning Run,11.18,84.9,7.59,149.3,170,11.18,82.67,7.39,149.0,170.0,21.0,1191.0,11.18,84.9,7.59,149.3,170,54,2.1,5.5,53.3,39.1,0.0,47.0,50.0,182.4,,False,True,False,False,False,False
"Dec 7, 2025, 3:58:39 PM",2.5X West Tiger Mountain Trail Run,12.57,179.45,14.27,142.5,157,12.57,173.68,13.82,143.0,157.0,1535.0,1748.0,12.57,179.45,14.27,142.5,157,90,0.8,13.9,71.5,13.8,0.0,1498.0,1479.0,142.4,,False,False,False,True,False,False
"Dec 5, 2025, 8:23:16 PM",Lunch Run,7.82,60.42,7.73,152.8,176,7.82,60.0,7.67,153.0,176.0,169.0,894.0,7.82,60.42,7.73,152.8,176,82,1.1,10.1,27.8,48.5,12.5,183.0,178.0,178.1,,False,True,False,False,False,False
"Dec 3, 2025, 2:37:07 PM",Morning Run,7.38,61.42,8.32,135.4,161,7.38,60.33,8.17,135.0,161.0,15.0,745.0,7.38,61.42,8.32,135.4,161,55,2.2,21.2,70.8,5.9,0.0,45.0,47.0,174.8,,False,False,False,False,False,False
"Dec 2, 2025, 1:14:46 AM",Afternoon Run,6.53,75.3,11.53,120.3,142,6.53,74.1,11.35,120.0,142.0,306.0,750.0,6.53,75.3,11.53,120.3,142,85,32.5,59.5,8.0,0.0,0.0,310.0,309.0,164.9,,False,False,False,True,False,False
"Nov 30, 2025, 4:46:40 PM",Grand Ridge Trail Run,13.06,140.28,10.74,134.4,151,13.06,137.98,10.57,134.0,151.0,641.0,1273.0,13.06,140.28,10.74,134.4,151,88,1.1,35.6,63.3,0.0,0.0,684.0,692.0,168.8,,False,False,False,True,False,False
"Nov 28, 2025, 7:06:08 PM",Lunch Run,6.11,61.1,10.0,127.9,145,6.11,59.85,9.8,128.0,145.0,115.0,670.0,6.11,61.1,10.0,127.9,145,83,2.4,79.2,18.4,0.0,0.0,131.0,133.0,172.9,,False,False,False,True,False,False
"Nov 27, 2025, 8:48:59 PM",Lunch Run,9.44,76.73,8.13,147.4,177,9.44,76.5,8.1,147.0,177.0,48.0,1081.0,9.44,76.73,8.13,147.4,177,100,0.6,23.3,38.2,20.0,17.9,87.0,78.0,169.5,,False,False,False,False,False,False
"Nov 23, 2025, 4:35:23 PM",High point to Tiger to Poo Poo and back Trail Run,15.02,216.8,14.43,139.2,159,15.02,204.9,13.64,139.0,159.0,1577.0,1990.0,15.02,216.8,14.43,139.2,159,83,1.7,28.3,54.2,15.8,0.0,1551.0,1576.0,146.7,,True,False,False,True,False,False
"Nov 21, 2025, 7:58:18 PM",Lunch Run,6.65,56.53,8.5,139.6,153,6.65,55.32,8.32,140.0,153.0,169.0,715.0,6.65,56.53,8.5,139.6,153,71,1.4,18.7,75.9,3.9,0.0,178.0,174.0,173.9,,False,False,False,False,False,False
"Nov 20, 2025, 8:22:58 PM",Lunch Run,8.9,71.0,7.98,150.9,177,8.9,69.52,7.81,151.0,177.0,78.0,1017.0,8.9,71.0,7.98,150.9,177,103,0.7,9.3,47.6,27.1,15.3,106.0,111.0,170.0,,False,True,False,False,False,False
"Nov 18, 2025, 7:38:50 PM",Lunch Trail Run,8.53,73.08,8.56,147.7,175,8.53,73.02,8.56,148.0,175.0,305.0,775.0,8.53,73.08,8.56,147.7,175,73,0.9,9.5,52.9,32.6,4.1,316.0,315.0,171.6,,False,False,False,False,False,False
"Nov 18, 2025, 2:01:39 AM",Evening Run,7.22,73.42,10.17,124.9,150,7.22,71.57,9.91,125.0,150.0,270.0,771.0,7.22,73.42,10.17,124.9,150,65,6.8,74.5,18.8,0.0,0.0,276.0,281.0,168.8,,False,False,False,True,False,False
"Nov 16, 2025, 5:05:08 PM",Grand Ridge Trail Run,14.69,163.78,11.15,139.2,158,14.69,156.37,10.64,139.0,158.0,649.0,1521.0,14.69,163.78,11.15,139.2,158,84,1.2,23.7,68.3,6.9,0.0,733.0,733.0,169.3,,False,False,False,True,False,False
"Nov 13, 2025, 2:31:23 PM",Morning Run,8.04,67.13,8.35,146.9,175,8.04,58.63,7.29,147.0,175.0,58.0,822.0,8.04,67.13,8.35,146.9,175,58,2.6,11.5,40.5,42.3,3.2,70.0,82.0,179.7,,False,False,False,False,False,False
"Nov 12, 2025, 2:26:13 PM",Morning Run,7.68,75.67,9.85,135.6,161,7.92,62.98,7.95,136.0,161.0,110.0,777.0,7.68,75.67,9.85,135.6,161,64,6.2,28.4,54.8,10.6,0.0,137.0,137.0,176.6,,False,False,False,True,False,False
"Nov 11, 2025, 1:58:24 AM",Afternoon Run,7.2,72.97,10.14,131.2,157,7.2,69.9,9.71,131.0,157.0,263.0,816.0,7.2,72.97,10.14,131.2,157,88,3.5,56.2,35.8,4.5,0.0,270.0,278.0,169.1,,False,False,False,True,False,False
"Nov 9, 2025, 4:49:25 PM",Grand Ridge Trail Run,13.29,148.82,11.19,139.7,160,13.29,143.77,10.82,140.0,160.0,634.0,1405.0,13.29,148.82,11.19,139.7,160,99,0.8,24.7,61.4,13.1,0.0,693.0,708.0,168.5,,False,False,False,True,False,False
"Nov 8, 2025, 3:30:00 PM",Morning Run,2.38,23.65,9.94,,,2.38,23.65,9.94,,,93.6,352.0,,,,,,,,,,,,,,,,False,False,False,True,False,False
"Nov 7, 2025, 7:42:25 PM",Soaring Eagle Trail Run,9.51,96.68,10.17,133.9,158,9.51,93.12,9.79,134.0,158.0,315.0,854.0,9.51,96.68,10.17,133.9,158,83,1.6,45.2,50.2,3.0,0.0,344.0,344.0,169.3,,False,False,False,True,False,False
"Nov 5, 2025, 10:23:02 PM",Afternoon Run,5.11,46.12,9.02,140.9,174,5.11,46.12,9.03,141.0,174.0,0.0,457.0,5.11,46.12,9.02,140.9,174,76,11.8,27.3,22.1,34.6,4.2,0,0,164.8,,False,False,False,True,False,False
